# file...... house_power.csv
# date...... Thu Nov 15 15:18:02 2018
# user...... arnav
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 200
# limit..... 0
# property.. timestamp,avg(measured_real_power)
2005-11-01 03:43:20 PST,+788.252
2005-11-01 03:46:40 PST,+3959.68
2005-11-01 03:50:00 PST,+983.235
2005-11-01 03:53:20 PST,+663.003
2005-11-01 03:56:40 PST,+6976.61
2005-11-01 04:00:00 PST,+983.235
2005-11-01 04:03:20 PST,+663.003
2005-11-01 04:06:40 PST,+3945.07
2005-11-01 04:10:00 PST,+983.235
2005-11-01 04:13:20 PST,+663.003
2005-11-01 04:16:40 PST,+3947.87
2005-11-01 04:20:00 PST,+983.235
2005-11-01 04:23:20 PST,+663.003
2005-11-01 04:26:40 PST,+3958.68
2005-11-01 04:30:00 PST,+3969.8
2005-11-01 04:33:20 PST,+786.005
2005-11-01 04:36:40 PST,+786.005
2005-11-01 04:40:00 PST,+4077.59
2005-11-01 04:43:20 PST,+786.005
2005-11-01 04:46:40 PST,+786.005
2005-11-01 04:50:00 PST,+4080.39
2005-11-01 04:53:20 PST,+786.005
2005-11-01 04:56:40 PST,+786.005
2005-11-01 05:00:00 PST,+1106.23
2005-11-01 05:03:20 PST,+1106.23
2005-11-01 05:06:40 PST,+681.004
2005-11-01 05:10:00 PST,+681.004
2005-11-01 05:13:20 PST,+1001.23
2005-11-01 05:16:40 PST,+681.004
2005-11-01 05:20:00 PST,+681.004
2005-11-01 05:23:20 PST,+681.004
2005-11-01 05:26:40 PST,+1041.23
2005-11-01 05:30:00 PST,+1091.23
2005-11-01 05:33:20 PST,+771.005
2005-11-01 05:36:40 PST,+4078.25
2005-11-01 05:40:00 PST,+1091.23
2005-11-01 05:43:20 PST,+771.005
2005-11-01 05:46:40 PST,+4081.04
2005-11-01 05:50:00 PST,+1091.23
2005-11-01 05:53:20 PST,+876.006
2005-11-01 05:56:40 PST,+4204.82
2005-11-01 06:00:00 PST,+4205.93
2005-11-01 06:03:20 PST,+876.006
2005-11-01 06:06:40 PST,+876.006
2005-11-01 06:10:00 PST,+4199.68
2005-11-01 06:13:20 PST,+876.006
2005-11-01 06:16:40 PST,+876.006
2005-11-01 06:20:00 PST,+4209.4
2005-11-01 06:23:20 PST,+876.006
2005-11-01 06:26:40 PST,+1004.01
2005-11-01 06:30:00 PST,+4507.07
2005-11-01 06:33:20 PST,+1484.22
2005-11-01 06:36:40 PST,+1164.01
2005-11-01 06:40:00 PST,+1484.22
2005-11-01 06:43:20 PST,+6542.52
2005-11-01 06:46:40 PST,+3188.25
2005-11-01 06:50:00 PST,+3508.29
2005-11-01 06:53:20 PST,+6552.17
2005-11-01 06:56:40 PST,+3568.1
2005-11-01 07:00:00 PST,+3888.13
2005-11-01 07:03:20 PST,+19056.8
2005-11-01 07:06:40 PST,+15690.9
2005-11-01 07:10:00 PST,+16010
2005-11-01 07:13:20 PST,+19067.8
2005-11-01 07:16:40 PST,+15690.9
2005-11-01 07:20:00 PST,+16010
2005-11-01 07:23:20 PST,+6963.92
2005-11-01 07:26:40 PST,+3656.08
2005-11-01 07:30:00 PST,+4086.05
2005-11-01 07:33:20 PST,+7172.74
2005-11-01 07:36:40 PST,+3766.03
2005-11-01 07:40:00 PST,+3706.22
2005-11-01 07:43:20 PST,+4781.04
2005-11-01 07:46:40 PST,+1362.01
2005-11-01 07:50:00 PST,+1682.22
2005-11-01 07:53:20 PST,+7825.75
2005-11-01 07:56:40 PST,+1362.01
2005-11-01 08:00:00 PST,+1698.22
2005-11-01 08:03:20 PST,+1682.22
2005-11-01 08:06:40 PST,+4805.16
2005-11-01 08:10:00 PST,+1362.01
2005-11-01 08:13:20 PST,+1682.22
2005-11-01 08:16:40 PST,+4814.6
2005-11-01 08:20:00 PST,+1362.01
2005-11-01 08:23:20 PST,+1682.22
2005-11-01 08:26:40 PST,+4760.03
2005-11-01 08:30:00 PST,+1218.01
2005-11-01 08:33:20 PST,+1538.22
2005-11-01 08:36:40 PST,+4689.44
2005-11-01 08:40:00 PST,+1218.01
2005-11-01 08:43:20 PST,+1538.22
2005-11-01 08:46:40 PST,+4698.82
2005-11-01 08:50:00 PST,+1218.01
2005-11-01 08:53:20 PST,+1538.22
2005-11-01 08:56:40 PST,+4708.18
2005-11-01 09:00:00 PST,+1234.01
2005-11-01 09:03:20 PST,+1538.22
2005-11-01 09:06:40 PST,+1218.01
2005-11-01 09:10:00 PST,+1218.01
2005-11-01 09:13:20 PST,+1538.22
2005-11-01 09:16:40 PST,+1218.01
2005-11-01 09:20:00 PST,+1113.01
2005-11-01 09:23:20 PST,+1433.23
2005-11-01 09:26:40 PST,+1073.01
2005-11-01 09:30:00 PST,+1023.01
2005-11-01 09:33:20 PST,+1343.23
2005-11-01 09:36:40 PST,+1023.01
2005-11-01 09:40:00 PST,+1023.01
2005-11-01 09:43:20 PST,+1343.23
2005-11-01 09:46:40 PST,+1023.01
2005-11-01 09:50:00 PST,+1023.01
2005-11-01 09:53:20 PST,+1343.23
2005-11-01 09:56:40 PST,+1023.01
2005-11-01 10:00:00 PST,+1043.26
2005-11-01 10:03:20 PST,+13575.9
2005-11-01 10:06:40 PST,+13256.6
2005-11-01 10:10:00 PST,+13256.6
2005-11-01 10:13:20 PST,+13575.9
2005-11-01 10:16:40 PST,+13256.6
2005-11-01 10:20:00 PST,+13256.6
2005-11-01 10:23:20 PST,+1468.47
2005-11-01 10:26:40 PST,+1504.02
2005-11-01 10:30:00 PST,+13202.7
2005-11-01 10:33:20 PST,+13522
2005-11-01 10:36:40 PST,+13202.7
2005-11-01 10:40:00 PST,+13098
2005-11-01 10:43:20 PST,+13417.2
2005-11-01 10:46:40 PST,+969.008
2005-11-01 10:50:00 PST,+969.008
2005-11-01 10:53:20 PST,+1289.23
2005-11-01 10:56:40 PST,+969.007
2005-11-01 11:00:00 PST,+985.008
2005-11-01 11:03:20 PST,+969.008
2005-11-01 11:06:40 PST,+1289.23
2005-11-01 11:10:00 PST,+969.007
2005-11-01 11:13:20 PST,+969.008
2005-11-01 11:16:40 PST,+1289.23
2005-11-01 11:20:00 PST,+969.007
2005-11-01 11:23:20 PST,+1074.01
2005-11-01 11:26:40 PST,+4621.22
2005-11-01 11:30:00 PST,+1358.23
2005-11-01 11:33:20 PST,+1038.01
2005-11-01 11:36:40 PST,+4606.46
2005-11-01 11:40:00 PST,+1358.23
2005-11-01 11:43:20 PST,+1038.01
2005-11-01 11:46:40 PST,+4611.69
2005-11-01 11:50:00 PST,+1358.23
2005-11-01 11:53:20 PST,+1038.01
2005-11-01 11:56:40 PST,+4616.92
2005-11-01 12:00:00 PST,+7652.95
2005-11-01 12:03:20 PST,+1438.02
2005-11-01 12:06:40 PST,+13166.8
2005-11-01 12:10:00 PST,+13486.1
2005-11-01 12:13:20 PST,+16730.9
2005-11-01 12:16:40 PST,+13166.8
2005-11-01 12:20:00 PST,+13486.1
2005-11-01 12:23:20 PST,+16724.3
2005-11-01 12:26:40 PST,+1022.01
2005-11-01 12:30:00 PST,+1322.23
2005-11-01 12:33:20 PST,+4561.42
2005-11-01 12:36:40 PST,+1002.01
2005-11-01 12:40:00 PST,+1322.23
2005-11-01 12:43:20 PST,+4554.86
2005-11-01 12:46:40 PST,+1002.01
2005-11-01 12:50:00 PST,+1322.23
2005-11-01 12:53:20 PST,+4548.28
2005-11-01 12:56:40 PST,+1002.01
2005-11-01 13:00:00 PST,+1322.23
2005-11-01 13:03:20 PST,+1322.23
2005-11-01 13:06:40 PST,+897.006
2005-11-01 13:10:00 PST,+897.006
2005-11-01 13:13:20 PST,+1217.23
2005-11-01 13:16:40 PST,+897.006
2005-11-01 13:20:00 PST,+897.006
2005-11-01 13:23:20 PST,+1217.23
2005-11-01 13:26:40 PST,+881.006
2005-11-01 13:30:00 PST,+861.006
2005-11-01 13:33:20 PST,+1181.23
2005-11-01 13:36:40 PST,+861.006
2005-11-01 13:40:00 PST,+861.006
2005-11-01 13:43:20 PST,+1181.23
2005-11-01 13:46:40 PST,+861.006
2005-11-01 13:50:00 PST,+966.007
2005-11-01 13:53:20 PST,+966.007
2005-11-01 13:56:40 PST,+1302.23
2005-11-01 14:00:00 PST,+1286.23
2005-11-01 14:03:20 PST,+966.007
2005-11-01 14:06:40 PST,+4455.93
2005-11-01 14:10:00 PST,+1286.23
2005-11-01 14:13:20 PST,+966.007
2005-11-01 14:16:40 PST,+966.007
2005-11-01 14:20:00 PST,+4446.57
2005-11-01 14:23:20 PST,+966.007
2005-11-01 14:26:40 PST,+966.007
2005-11-01 14:30:00 PST,+4439.87
2005-11-01 14:33:20 PST,+966.007
2005-11-01 14:36:40 PST,+966.007
2005-11-01 14:40:00 PST,+4433.16
2005-11-01 14:43:20 PST,+966.007
2005-11-01 14:46:40 PST,+966.007
2005-11-01 14:50:00 PST,+1286.23
2005-11-01 14:53:20 PST,+4424.42
2005-11-01 14:56:40 PST,+1346.01
2005-11-01 15:00:00 PST,+1682.22
2005-11-01 15:03:20 PST,+5198.02
2005-11-01 15:06:40 PST,+13474.1
2005-11-01 15:10:00 PST,+13793.3
2005-11-01 15:13:20 PST,+16912.5
2005-11-01 15:16:40 PST,+13474.1
2005-11-01 15:20:00 PST,+13793.3
2005-11-01 15:23:20 PST,+16907.1
2005-11-01 15:26:40 PST,+1378.01
2005-11-01 15:30:00 PST,+1738.22
2005-11-01 15:33:20 PST,+4853.84
2005-11-01 15:36:40 PST,+1418.01
2005-11-01 15:40:00 PST,+1358.23
2005-11-01 15:43:20 PST,+4468.46
2005-11-01 15:46:40 PST,+1038.01
2005-11-01 15:50:00 PST,+1358.23
2005-11-01 15:53:20 PST,+4463.04
2005-11-01 15:56:40 PST,+1054.01
2005-11-01 16:00:00 PST,+1054.01
2005-11-01 16:03:20 PST,+1038.01
2005-11-01 16:06:40 PST,+1358.23
2005-11-01 16:10:00 PST,+4394.11
2005-11-01 16:13:20 PST,+1038.01
2005-11-01 16:16:40 PST,+4452.71
2005-11-01 16:20:00 PST,+1358.23
2005-11-01 16:23:20 PST,+1038.01
2005-11-01 16:26:40 PST,+4544.62
2005-11-01 16:30:00 PST,+1574.22
2005-11-01 16:33:20 PST,+1254.01
2005-11-01 16:36:40 PST,+6683.34
2005-11-01 16:40:00 PST,+3598.26
2005-11-01 16:43:20 PST,+3278.22
2005-11-01 16:46:40 PST,+6679.25
2005-11-01 16:50:00 PST,+3598.26
2005-11-01 16:53:20 PST,+3278.22
2005-11-01 16:56:40 PST,+3294.21
2005-11-01 17:00:00 PST,+3598.26
2005-11-01 17:03:20 PST,+3618.5
2005-11-01 17:06:40 PST,+15401.8
2005-11-01 17:10:00 PST,+15401.8
2005-11-01 17:13:20 PST,+15720.8
2005-11-01 17:16:40 PST,+15401.8
2005-11-01 17:20:00 PST,+15297.1
2005-11-01 17:23:20 PST,+15616.1
2005-11-01 17:26:40 PST,+3341.23
2005-11-01 17:30:00 PST,+6850.81
2005-11-01 17:33:20 PST,+7170.79
2005-11-01 17:36:40 PST,+4827.31
2005-11-01 17:40:00 PST,+4827.31
2005-11-01 17:43:20 PST,+5147.46
2005-11-01 17:46:40 PST,+4827.31
2005-11-01 17:50:00 PST,+4827.31
2005-11-01 17:53:20 PST,+5147.46
2005-11-01 17:56:40 PST,+4827.31
2005-11-01 18:00:00 PST,+4843.31
2005-11-01 18:03:20 PST,+5147.46
2005-11-01 18:06:40 PST,+4952.56
2005-11-01 18:10:00 PST,+17056.3
2005-11-01 18:13:20 PST,+17375.5
2005-11-01 18:16:40 PST,+17056.3
2005-11-01 18:20:00 PST,+17056.3
2005-11-01 18:23:20 PST,+17375.5
2005-11-01 18:26:40 PST,+17160.2
2005-11-01 18:30:00 PST,+5166.34
2005-11-01 18:33:20 PST,+5486.47
2005-11-01 18:36:40 PST,+5166.34
2005-11-01 18:40:00 PST,+5077.33
2005-11-01 18:43:20 PST,+5381.47
2005-11-01 18:46:40 PST,+5061.33
2005-11-01 18:50:00 PST,+5061.33
2005-11-01 18:53:20 PST,+5381.47
2005-11-01 18:56:40 PST,+5061.33
2005-11-01 19:00:00 PST,+5061.33
2005-11-01 19:03:20 PST,+5061.33
2005-11-01 19:06:40 PST,+5381.47
2005-11-01 19:10:00 PST,+5061.33
2005-11-01 19:13:20 PST,+5061.33
2005-11-01 19:16:40 PST,+5381.47
2005-11-01 19:20:00 PST,+5061.33
2005-11-01 19:23:20 PST,+5061.33
2005-11-01 19:26:40 PST,+5494.47
2005-11-01 19:30:00 PST,+5504.47
2005-11-01 19:33:20 PST,+5184.34
2005-11-01 19:36:40 PST,+8547.95
2005-11-01 19:40:00 PST,+5504.47
2005-11-01 19:43:20 PST,+5184.34
2005-11-01 19:46:40 PST,+8547.95
2005-11-01 19:50:00 PST,+5504.47
2005-11-01 19:53:20 PST,+5184.34
2005-11-01 19:56:40 PST,+8547.95
2005-11-01 20:00:00 PST,+5415.47
2005-11-01 20:03:20 PST,+17203
2005-11-01 20:06:40 PST,+17203
2005-11-01 20:10:00 PST,+17522.2
2005-11-01 20:13:20 PST,+23584.2
2005-11-01 20:16:40 PST,+17203
2005-11-01 20:20:00 PST,+17522.2
2005-11-01 20:23:20 PST,+20558.7
2005-11-01 20:26:40 PST,+5063.33
2005-11-01 20:30:00 PST,+5363.47
2005-11-01 20:33:20 PST,+8406.96
2005-11-01 20:36:40 PST,+5043.33
2005-11-01 20:40:00 PST,+5043.33
2005-11-01 20:43:20 PST,+5363.47
2005-11-01 20:46:40 PST,+5468.47
2005-11-01 20:50:00 PST,+5148.34
2005-11-01 20:53:20 PST,+5148.34
2005-11-01 20:56:40 PST,+8511.95
2005-11-01 21:00:00 PST,+5484.47
2005-11-01 21:03:20 PST,+5148.34
2005-11-01 21:06:40 PST,+8513.61
2005-11-01 21:10:00 PST,+5468.47
2005-11-01 21:13:20 PST,+7171.71
2005-11-01 21:16:40 PST,+10538.4
2005-11-01 21:20:00 PST,+7491.68
2005-11-01 21:23:20 PST,+7171.71
2005-11-01 21:26:40 PST,+10485.1
2005-11-01 21:30:00 PST,+7365.72
2005-11-01 21:33:20 PST,+7045.75
2005-11-01 21:36:40 PST,+10417.9
2005-11-01 21:40:00 PST,+7365.72
2005-11-01 21:43:20 PST,+7045.75
2005-11-01 21:46:40 PST,+10420.7
2005-11-01 21:50:00 PST,+7365.72
2005-11-01 21:53:20 PST,+7045.75
2005-11-01 21:56:40 PST,+7061.74
2005-11-01 22:00:00 PST,+10440.5
2005-11-01 22:03:20 PST,+22535.9
2005-11-01 22:06:40 PST,+15868.6
2005-11-01 22:10:00 PST,+16187.6
2005-11-01 22:13:20 PST,+17223.3
2005-11-01 22:16:40 PST,+13849.3
2005-11-01 22:20:00 PST,+14168.6
2005-11-01 22:23:20 PST,+17224.7
2005-11-01 22:26:40 PST,+1497.02
2005-11-01 22:30:00 PST,+1667.22
2005-11-01 22:33:20 PST,+4731.79
2005-11-01 22:36:40 PST,+1347.01
2005-11-01 22:40:00 PST,+1667.22
2005-11-01 22:43:20 PST,+4733.16
2005-11-01 22:46:40 PST,+1347.01
2005-11-01 22:50:00 PST,+1347.01
2005-11-01 22:53:20 PST,+1347.01
2005-11-01 22:56:40 PST,+5219.9
2005-11-01 23:00:00 PST,+2152.21
2005-11-01 23:03:20 PST,+1832.02
2005-11-01 23:06:40 PST,+5222.09
2005-11-01 23:10:00 PST,+2152.21
2005-11-01 23:13:20 PST,+1832.02
2005-11-01 23:16:40 PST,+5224.82
2005-11-01 23:20:00 PST,+2152.21
2005-11-01 23:23:20 PST,+1832.02
2005-11-01 23:26:40 PST,+5075.56
2005-11-01 23:30:00 PST,+1810.22
2005-11-01 23:33:20 PST,+1490.02
2005-11-01 23:36:40 PST,+4888.31
2005-11-01 23:40:00 PST,+1430.22
2005-11-01 23:43:20 PST,+1110.01
2005-11-01 23:46:40 PST,+1110.01
2005-11-01 23:50:00 PST,+4512.17
2005-11-01 23:53:20 PST,+1126.01
2005-11-01 23:56:40 PST,+1110.01
