# file...... house_power.csv
# date...... Thu Nov 15 15:57:57 2018
# user...... arnav
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 200
# limit..... 0
# property.. timestamp,avg(measured_real_power)
2005-11-01 05:13:20 PST,+1126.48
2005-11-01 05:16:40 PST,+806.252
2005-11-01 05:20:00 PST,+806.252
2005-11-01 05:23:20 PST,+806.252
2005-11-01 05:26:40 PST,+1166.48
2005-11-01 05:30:00 PST,+896.253
2005-11-01 05:33:20 PST,+896.253
2005-11-01 05:36:40 PST,+896.253
2005-11-01 05:40:00 PST,+896.253
2005-11-01 05:43:20 PST,+1216.48
2005-11-01 05:46:40 PST,+896.253
2005-11-01 05:50:00 PST,+896.253
2005-11-01 05:53:20 PST,+896.253
2005-11-01 05:56:40 PST,+896.253
2005-11-01 06:00:00 PST,+1212.23
2005-11-01 06:03:20 PST,+13005.2
2005-11-01 06:06:40 PST,+13005.2
2005-11-01 06:10:00 PST,+13005.2
2005-11-01 06:13:20 PST,+12900.4
2005-11-01 06:16:40 PST,+13219.7
2005-11-01 06:20:00 PST,+12900.4
2005-11-01 06:23:20 PST,+771.005
2005-11-01 06:26:40 PST,+899.006
2005-11-01 06:30:00 PST,+1059.01
2005-11-01 06:33:20 PST,+1059.01
2005-11-01 06:36:40 PST,+1379.23
2005-11-01 06:40:00 PST,+1059.01
2005-11-01 06:43:20 PST,+3083.29
2005-11-01 06:46:40 PST,+3083.29
2005-11-01 06:50:00 PST,+3083.29
2005-11-01 06:53:20 PST,+3083.29
2005-11-01 06:56:40 PST,+3188.25
2005-11-01 07:00:00 PST,+3904.12
2005-11-01 07:03:20 PST,+3568.1
2005-11-01 07:06:40 PST,+3568.1
2005-11-01 07:10:00 PST,+3568.1
2005-11-01 07:13:20 PST,+3568.1
2005-11-01 07:16:40 PST,+3568.1
2005-11-01 07:20:00 PST,+3568.1
2005-11-01 07:23:20 PST,+3568.1
2005-11-01 07:26:40 PST,+3656.08
2005-11-01 07:30:00 PST,+3766.03
2005-11-01 07:33:20 PST,+3766.03
2005-11-01 07:36:40 PST,+3766.03
2005-11-01 07:40:00 PST,+4086.05
2005-11-01 07:43:20 PST,+1742.02
2005-11-01 07:46:40 PST,+1362.01
2005-11-01 07:50:00 PST,+1362.01
2005-11-01 07:53:20 PST,+1362.01
2005-11-01 07:56:40 PST,+1362.01
2005-11-01 08:00:00 PST,+1378.01
2005-11-01 08:03:20 PST,+1362.01
2005-11-01 08:06:40 PST,+1362.01
2005-11-01 08:10:00 PST,+4397.96
2005-11-01 08:13:20 PST,+1362.01
2005-11-01 08:16:40 PST,+1362.01
2005-11-01 08:20:00 PST,+1362.01
2005-11-01 08:23:20 PST,+1362.01
2005-11-01 08:26:40 PST,+1298.01
2005-11-01 08:30:00 PST,+1218.01
2005-11-01 08:33:20 PST,+1218.01
2005-11-01 08:36:40 PST,+1218.01
2005-11-01 08:40:00 PST,+1218.01
2005-11-01 08:43:20 PST,+1218.01
2005-11-01 08:46:40 PST,+1218.01
2005-11-01 08:50:00 PST,+1218.01
2005-11-01 08:53:20 PST,+1218.01
2005-11-01 08:56:40 PST,+1218.01
2005-11-01 09:00:00 PST,+1218.01
2005-11-01 09:03:20 PST,+1218.01
2005-11-01 09:06:40 PST,+1218.01
2005-11-01 09:10:00 PST,+1218.01
2005-11-01 09:13:20 PST,+1218.01
2005-11-01 09:16:40 PST,+1218.01
2005-11-01 09:20:00 PST,+1218.01
2005-11-01 09:23:20 PST,+1218.01
2005-11-01 09:26:40 PST,+1073.01
2005-11-01 09:30:00 PST,+1023.01
2005-11-01 09:33:20 PST,+1023.01
2005-11-01 09:36:40 PST,+1023.01
2005-11-01 09:40:00 PST,+1023.01
2005-11-01 09:43:20 PST,+1039.01
2005-11-01 09:46:40 PST,+1023.01
2005-11-01 09:50:00 PST,+1023.01
2005-11-01 09:53:20 PST,+1023.01
2005-11-01 09:56:40 PST,+1023.01
2005-11-01 10:00:00 PST,+1059.26
2005-11-01 10:03:20 PST,+1423.01
2005-11-01 10:06:40 PST,+13151.9
2005-11-01 10:10:00 PST,+13256.6
2005-11-01 10:13:20 PST,+13256.6
2005-11-01 10:16:40 PST,+13256.6
2005-11-01 10:20:00 PST,+13256.6
2005-11-01 10:23:20 PST,+1128.01
2005-11-01 10:26:40 PST,+1104.01
2005-11-01 10:30:00 PST,+1074.01
2005-11-01 10:33:20 PST,+1074.01
2005-11-01 10:36:40 PST,+1074.01
2005-11-01 10:40:00 PST,+1074.01
2005-11-01 10:43:20 PST,+1074.01
2005-11-01 10:46:40 PST,+969.007
2005-11-01 10:50:00 PST,+969.007
2005-11-01 10:53:20 PST,+969.007
2005-11-01 10:56:40 PST,+969.007
2005-11-01 11:00:00 PST,+985.008
2005-11-01 11:03:20 PST,+1369.01
2005-11-01 11:06:40 PST,+13098
2005-11-01 11:10:00 PST,+13098
2005-11-01 11:13:20 PST,+13098
2005-11-01 11:16:40 PST,+13098
2005-11-01 11:20:00 PST,+13098
2005-11-01 11:23:20 PST,+969.008
2005-11-01 11:26:40 PST,+953.007
2005-11-01 11:30:00 PST,+1038.01
2005-11-01 11:33:20 PST,+1038.01
2005-11-01 11:36:40 PST,+1038.01
2005-11-01 11:40:00 PST,+1038.01
2005-11-01 11:43:20 PST,+1038.01
2005-11-01 11:46:40 PST,+1038.01
2005-11-01 11:50:00 PST,+1038.01
2005-11-01 11:53:20 PST,+1038.01
2005-11-01 11:56:40 PST,+1038.01
2005-11-01 12:00:00 PST,+1054.01
2005-11-01 12:03:20 PST,+1038.01
2005-11-01 12:06:40 PST,+933.007
2005-11-01 12:10:00 PST,+933.007
2005-11-01 12:13:20 PST,+933.007
2005-11-01 12:16:40 PST,+933.007
2005-11-01 12:20:00 PST,+933.007
2005-11-01 12:23:20 PST,+3969.2
2005-11-01 12:26:40 PST,+917.007
2005-11-01 12:30:00 PST,+897.006
2005-11-01 12:33:20 PST,+897.006
2005-11-01 12:36:40 PST,+897.006
2005-11-01 12:40:00 PST,+897.006
2005-11-01 12:43:20 PST,+897.006
2005-11-01 12:46:40 PST,+897.006
2005-11-01 12:50:00 PST,+1002.01
2005-11-01 12:53:20 PST,+1002.01
2005-11-01 12:56:40 PST,+1002.01
2005-11-01 13:00:00 PST,+1002.01
2005-11-01 13:03:20 PST,+1002.01
2005-11-01 13:06:40 PST,+1002.01
2005-11-01 13:10:00 PST,+1002.01
2005-11-01 13:13:20 PST,+1002.01
2005-11-01 13:16:40 PST,+1002.01
2005-11-01 13:20:00 PST,+1002.01
2005-11-01 13:23:20 PST,+1002.01
2005-11-01 13:26:40 PST,+881.006
2005-11-01 13:30:00 PST,+861.006
2005-11-01 13:33:20 PST,+861.006
2005-11-01 13:36:40 PST,+861.006
2005-11-01 13:40:00 PST,+861.006
2005-11-01 13:43:20 PST,+861.006
2005-11-01 13:46:40 PST,+861.006
2005-11-01 13:50:00 PST,+861.006
2005-11-01 13:53:20 PST,+861.006
2005-11-01 13:56:40 PST,+877.006
2005-11-01 14:00:00 PST,+877.006
2005-11-01 14:03:20 PST,+861.006
2005-11-01 14:06:40 PST,+861.006
2005-11-01 14:10:00 PST,+966.007
2005-11-01 14:13:20 PST,+966.007
2005-11-01 14:16:40 PST,+966.007
2005-11-01 14:20:00 PST,+966.007
2005-11-01 14:23:20 PST,+966.007
2005-11-01 14:26:40 PST,+966.007
2005-11-01 14:30:00 PST,+966.007
2005-11-01 14:33:20 PST,+966.007
2005-11-01 14:36:40 PST,+966.007
2005-11-01 14:40:00 PST,+966.007
2005-11-01 14:43:20 PST,+966.007
2005-11-01 14:46:40 PST,+861.006
2005-11-01 14:50:00 PST,+861.006
2005-11-01 14:53:20 PST,+861.006
2005-11-01 14:56:40 PST,+861.006
2005-11-01 15:00:00 PST,+1362.01
2005-11-01 15:03:20 PST,+1746.02
2005-11-01 15:06:40 PST,+13474.1
2005-11-01 15:10:00 PST,+13474.1
2005-11-01 15:13:20 PST,+13474.1
2005-11-01 15:16:40 PST,+13474.1
2005-11-01 15:20:00 PST,+13474.1
2005-11-01 15:23:20 PST,+13474.1
2005-11-01 15:26:40 PST,+1698.22
2005-11-01 15:30:00 PST,+1418.01
2005-11-01 15:33:20 PST,+1418.01
2005-11-01 15:36:40 PST,+1418.01
2005-11-01 15:40:00 PST,+1418.01
2005-11-01 15:43:20 PST,+1418.01
2005-11-01 15:46:40 PST,+1038.01
2005-11-01 15:50:00 PST,+1038.01
2005-11-01 15:53:20 PST,+1038.01
2005-11-01 15:56:40 PST,+1038.01
2005-11-01 16:00:00 PST,+1038.01
2005-11-01 16:03:20 PST,+1038.01
2005-11-01 16:06:40 PST,+1038.01
2005-11-01 16:10:00 PST,+1038.01
2005-11-01 16:13:20 PST,+1358.23
2005-11-01 16:16:40 PST,+1038.01
2005-11-01 16:20:00 PST,+1038.01
2005-11-01 16:23:20 PST,+1038.01
2005-11-01 16:26:40 PST,+1134.01
2005-11-01 16:30:00 PST,+1254.01
2005-11-01 16:33:20 PST,+4609.98
2005-11-01 16:36:40 PST,+3278.22
2005-11-01 16:40:00 PST,+3278.22
2005-11-01 16:43:20 PST,+3278.22
2005-11-01 16:46:40 PST,+3278.22
2005-11-01 16:50:00 PST,+3278.22
2005-11-01 16:53:20 PST,+3598.26
2005-11-01 16:56:40 PST,+3278.22
2005-11-01 17:00:00 PST,+3294.21
2005-11-01 17:03:20 PST,+3278.22
2005-11-01 17:06:40 PST,+3278.22
2005-11-01 17:10:00 PST,+3278.22
2005-11-01 17:13:20 PST,+3278.22
2005-11-01 17:16:40 PST,+3278.22
2005-11-01 17:20:00 PST,+3278.22
2005-11-01 17:23:20 PST,+3278.22
2005-11-01 17:26:40 PST,+3341.23
2005-11-01 17:30:00 PST,+6850.81
2005-11-01 17:33:20 PST,+6850.81
2005-11-01 17:36:40 PST,+5147.46
2005-11-01 17:40:00 PST,+4827.31
2005-11-01 17:43:20 PST,+4827.31
2005-11-01 17:46:40 PST,+4827.31
2005-11-01 17:50:00 PST,+4827.31
2005-11-01 17:53:20 PST,+4827.31
2005-11-01 17:56:40 PST,+4843.31
2005-11-01 18:00:00 PST,+5163.46
2005-11-01 18:03:20 PST,+4827.31
2005-11-01 18:06:40 PST,+4827.31
2005-11-01 18:10:00 PST,+4932.32
2005-11-01 18:13:20 PST,+4932.32
2005-11-01 18:16:40 PST,+4932.32
2005-11-01 18:20:00 PST,+4932.32
2005-11-01 18:23:20 PST,+5252.46
2005-11-01 18:26:40 PST,+5036.32
2005-11-01 18:30:00 PST,+5166.34
2005-11-01 18:33:20 PST,+5166.34
2005-11-01 18:36:40 PST,+5166.34
2005-11-01 18:40:00 PST,+5166.34
2005-11-01 18:43:20 PST,+5166.34
2005-11-01 18:46:40 PST,+5061.33
2005-11-01 18:50:00 PST,+5061.33
2005-11-01 18:53:20 PST,+5061.33
2005-11-01 18:56:40 PST,+5061.33
2005-11-01 19:00:00 PST,+5077.33
2005-11-01 19:03:20 PST,+5461.36
2005-11-01 19:06:40 PST,+17185.1
2005-11-01 19:10:00 PST,+17185.1
2005-11-01 19:13:20 PST,+17185.1
2005-11-01 19:16:40 PST,+17185.1
2005-11-01 19:20:00 PST,+17504.2
2005-11-01 19:23:20 PST,+5061.33
2005-11-01 19:26:40 PST,+5069.33
2005-11-01 19:30:00 PST,+5184.34
2005-11-01 19:33:20 PST,+5184.34
2005-11-01 19:36:40 PST,+5184.34
2005-11-01 19:40:00 PST,+5184.34
2005-11-01 19:43:20 PST,+5184.34
2005-11-01 19:46:40 PST,+5504.47
2005-11-01 19:50:00 PST,+5184.34
2005-11-01 19:53:20 PST,+5184.34
2005-11-01 19:56:40 PST,+5184.34
2005-11-01 20:00:00 PST,+5184.34
2005-11-01 20:03:20 PST,+5184.34
2005-11-01 20:06:40 PST,+5184.34
2005-11-01 20:10:00 PST,+5184.34
2005-11-01 20:13:20 PST,+5184.34
2005-11-01 20:16:40 PST,+5504.47
2005-11-01 20:20:00 PST,+5184.34
2005-11-01 20:23:20 PST,+5184.34
2005-11-01 20:26:40 PST,+5168.34
2005-11-01 20:30:00 PST,+5148.34
2005-11-01 20:33:20 PST,+5148.34
2005-11-01 20:36:40 PST,+5148.34
2005-11-01 20:40:00 PST,+8183.1
2005-11-01 20:43:20 PST,+5468.47
2005-11-01 20:46:40 PST,+5148.34
2005-11-01 20:50:00 PST,+5148.34
2005-11-01 20:53:20 PST,+5148.34
2005-11-01 20:56:40 PST,+5148.34
2005-11-01 21:00:00 PST,+5164.34
2005-11-01 21:03:20 PST,+5168.57
2005-11-01 21:06:40 PST,+17271.9
2005-11-01 21:10:00 PST,+17271.9
2005-11-01 21:13:20 PST,+19185.7
2005-11-01 21:16:40 PST,+19185.7
2005-11-01 21:20:00 PST,+19185.7
2005-11-01 21:23:20 PST,+19185.7
2005-11-01 21:26:40 PST,+7010.76
2005-11-01 21:30:00 PST,+6940.79
2005-11-01 21:33:20 PST,+6940.79
2005-11-01 21:36:40 PST,+6940.79
2005-11-01 21:40:00 PST,+7260.76
2005-11-01 21:43:20 PST,+6940.79
2005-11-01 21:46:40 PST,+6940.79
2005-11-01 21:50:00 PST,+6940.79
2005-11-01 21:53:20 PST,+6940.79
2005-11-01 21:56:40 PST,+7045.75
2005-11-01 22:00:00 PST,+7061.74
2005-11-01 22:03:20 PST,+7045.75
2005-11-01 22:06:40 PST,+4066.08
2005-11-01 22:10:00 PST,+3746.05
2005-11-01 22:13:20 PST,+1722.02
2005-11-01 22:16:40 PST,+1722.02
2005-11-01 22:20:00 PST,+1722.02
2005-11-01 22:23:20 PST,+1722.02
2005-11-01 22:26:40 PST,+1602.02
2005-11-01 22:30:00 PST,+1452.02
2005-11-01 22:33:20 PST,+1772.22
2005-11-01 22:36:40 PST,+1452.02
2005-11-01 22:40:00 PST,+1468.02
2005-11-01 22:43:20 PST,+1452.02
2005-11-01 22:46:40 PST,+1452.02
2005-11-01 22:50:00 PST,+1452.02
2005-11-01 22:53:20 PST,+1452.02
2005-11-01 22:56:40 PST,+1772.22
2005-11-01 23:00:00 PST,+1848.03
2005-11-01 23:03:20 PST,+1832.02
2005-11-01 23:06:40 PST,+1832.02
2005-11-01 23:10:00 PST,+1832.02
2005-11-01 23:13:20 PST,+1832.02
2005-11-01 23:16:40 PST,+1832.02
2005-11-01 23:20:00 PST,+2152.21
2005-11-01 23:23:20 PST,+1832.02
2005-11-01 23:26:40 PST,+1680.02
2005-11-01 23:30:00 PST,+1490.02
2005-11-01 23:33:20 PST,+1490.02
2005-11-01 23:36:40 PST,+1490.02
2005-11-01 23:40:00 PST,+1490.02
2005-11-01 23:43:20 PST,+1490.02
2005-11-01 23:46:40 PST,+1110.01
2005-11-01 23:50:00 PST,+1110.01
2005-11-01 23:53:20 PST,+1110.01
2005-11-01 23:56:40 PST,+1110.01
