# file...... TM_1_T_1_AS_632_measured_energy.csv
# date...... Thu Nov 15 15:57:57 2018
# user...... arnav
# host...... (null)
# trigger... (none)
# interval.. 200
# limit..... 0
# timestamp,TM_1_T_1_AS_632:measured_real_energy
2005-11-01 07:46:40 PST,+15902.3
2005-11-01 07:50:00 PST,+15978
2005-11-01 07:53:20 PST,+16053.7
2005-11-01 07:56:40 PST,+16129.3
2005-11-01 08:00:00 PST,+16205
2005-11-01 08:03:20 PST,+16280.7
2005-11-01 08:06:40 PST,+16356.4
2005-11-01 08:10:00 PST,+16512.1
2005-11-01 08:13:20 PST,+16666.2
2005-11-01 08:16:40 PST,+16741.9
2005-11-01 08:20:00 PST,+16817.6
2005-11-01 08:23:20 PST,+16893.3
2005-11-01 08:26:40 PST,+16967.6
2005-11-01 08:30:00 PST,+17036.8
2005-11-01 08:33:20 PST,+17104.5
2005-11-01 08:36:40 PST,+17172.2
2005-11-01 08:40:00 PST,+17239.9
2005-11-01 08:43:20 PST,+17307.5
2005-11-01 08:46:40 PST,+17375.2
2005-11-01 08:50:00 PST,+17442.9
2005-11-01 08:53:20 PST,+17510.5
2005-11-01 08:56:40 PST,+17578.2
2005-11-01 09:00:00 PST,+17645.9
2005-11-01 09:03:20 PST,+17713.6
2005-11-01 09:06:40 PST,+17781.2
2005-11-01 09:10:00 PST,+17848.9
2005-11-01 09:13:20 PST,+17916.6
2005-11-01 09:16:40 PST,+17984.2
2005-11-01 09:20:00 PST,+18051.9
2005-11-01 09:23:20 PST,+18119.6
2005-11-01 09:26:40 PST,+18182.8
2005-11-01 09:30:00 PST,+18240.7
2005-11-01 09:33:20 PST,+18297.6
2005-11-01 09:36:40 PST,+18354.4
2005-11-01 09:40:00 PST,+18411.2
2005-11-01 09:43:20 PST,+18468.1
2005-11-01 09:46:40 PST,+18525.1
2005-11-01 09:50:00 PST,+18581.9
2005-11-01 09:53:20 PST,+18638.7
2005-11-01 09:56:40 PST,+18695.6
2005-11-01 10:00:00 PST,+18752.4
2005-11-01 10:03:20 PST,+18812.5
2005-11-01 10:06:40 PST,+19412.8
2005-11-01 10:10:00 PST,+20144.5
2005-11-01 10:13:20 PST,+20880.9
2005-11-01 10:16:40 PST,+21617.4
2005-11-01 10:20:00 PST,+22353.8
2005-11-01 10:23:20 PST,+23090.2
2005-11-01 10:26:40 PST,+23152.6
2005-11-01 10:30:00 PST,+23212.9
2005-11-01 10:33:20 PST,+23272.6
