# file...... TM_1_T_1_AS_632_measured_energy.csv
# date...... Thu Nov 01 18:07:03 2018
# user...... arnav
# host...... (null)
# trigger... (none)
# interval.. 600
# limit..... 0
# timestamp,TM_1_T_1_AS_632:measured_real_energy
2005-11-01 10:10:00 PST,+18861.1
2005-11-01 10:20:00 PST,+19031.6
2005-11-01 10:30:00 PST,+19206.8
2005-11-01 10:40:00 PST,+19385.8
2005-11-01 10:50:00 PST,+19564.8
2005-11-01 11:00:00 PST,+19744.6
2005-11-01 11:10:00 PST,+21717.4
2005-11-01 11:20:00 PST,+23900.2
2005-11-01 11:30:00 PST,+25677.7
2005-11-01 11:40:00 PST,+27854.5
2005-11-01 11:50:00 PST,+29430.2
2005-11-01 12:00:00 PST,+29603.8
2005-11-01 12:10:00 PST,+29776.8
2005-11-01 12:20:00 PST,+29949.8
2005-11-01 12:30:00 PST,+30279.9
2005-11-01 12:40:00 PST,+30447.1
2005-11-01 12:50:00 PST,+30614.4
2005-11-01 13:00:00 PST,+30781.4
2005-11-01 13:10:00 PST,+31771.3
2005-11-01 13:20:00 PST,+33959.8
2005-11-01 13:30:00 PST,+35132.3
2005-11-01 13:40:00 PST,+35275.8
2005-11-01 13:50:00 PST,+35419.3
2005-11-01 14:00:00 PST,+35563.8
2005-11-01 14:10:00 PST,+35707.3
2005-11-01 14:20:00 PST,+37191.3
2005-11-01 14:30:00 PST,+39373.6
2005-11-01 14:40:00 PST,+40545.3
2005-11-01 14:50:00 PST,+40702.8
2005-11-01 15:00:00 PST,+40846.6
2005-11-01 15:10:00 PST,+42015.1
2005-11-01 15:20:00 PST,+44208.1
2005-11-01 15:30:00 PST,+45244.4
2005-11-01 15:40:00 PST,+45494.8
2005-11-01 15:50:00 PST,+45731.1
2005-11-01 16:00:00 PST,+45972.5
2005-11-01 16:10:00 PST,+46157.9
2005-11-01 16:20:00 PST,+46330.9
2005-11-01 16:30:00 PST,+46528.5
2005-11-01 16:40:00 PST,+47099.3
2005-11-01 16:50:00 PST,+47659.9
2005-11-01 17:00:00 PST,+48206.5
2005-11-01 17:10:00 PST,+50045.5
2005-11-01 17:20:00 PST,+52612.2
2005-11-01 17:30:00 PST,+53999.1
2005-11-01 17:40:00 PST,+54989.7
2005-11-01 17:50:00 PST,+55805.2
2005-11-01 18:00:00 PST,+56615.3
2005-11-01 18:10:00 PST,+57419.9
2005-11-01 18:20:00 PST,+58238.5
2005-11-01 18:30:00 PST,+59062.1
2005-11-01 18:40:00 PST,+59936.9
2005-11-01 18:50:00 PST,+60798.1
2005-11-01 19:00:00 PST,+61659.1
2005-11-01 19:10:00 PST,+63473.8
2005-11-01 19:20:00 PST,+66337.7
2005-11-01 19:30:00 PST,+68192.2
2005-11-01 19:40:00 PST,+69052.7
2005-11-01 19:50:00 PST,+69906.2
2005-11-01 20:00:00 PST,+70771
2005-11-01 20:10:00 PST,+71649
2005-11-01 20:20:00 PST,+72513
2005-11-01 20:30:00 PST,+73376.4
2005-11-01 20:40:00 PST,+74247.3
2005-11-01 20:50:00 PST,+75264.6
2005-11-01 21:00:00 PST,+76136.3
2005-11-01 21:10:00 PST,+76994.9
2005-11-01 21:20:00 PST,+78055.2
2005-11-01 21:30:00 PST,+79253.2
2005-11-01 21:40:00 PST,+80410.1
2005-11-01 21:50:00 PST,+81566.9
2005-11-01 22:00:00 PST,+82737.6
2005-11-01 22:10:00 PST,+83564.4
2005-11-01 22:20:00 PST,+83983.5
2005-11-01 22:30:00 PST,+84271.4
2005-11-01 22:40:00 PST,+84513.4
2005-11-01 22:50:00 PST,+84766.3
2005-11-01 23:00:00 PST,+84991.3
2005-11-01 23:10:00 PST,+85227.4
2005-11-01 23:20:00 PST,+85482.7
2005-11-01 23:30:00 PST,+85770.8
2005-11-01 23:40:00 PST,+86033.3
2005-11-01 23:50:00 PST,+86281.7
